Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Unused Ignore
2020-07-01 07:00:00+07:00,9138.08,9292.0,9080.1,9232.0,38488.528699,2020-07-02 06:59:59.999000+07:00,354087627.16966118,374832,19068.83170500,175429466.28921979,0
2020-07-02 07:00:00+07:00,9231.99,9261.96,8940.0,9086.54,45725.168076,2020-07-03 06:59:59.999000+07:00,417724468.88735677,470292,21637.63048900,197709875.24815683,0
2020-07-03 07:00:00+07:00,9086.54,9125.0,9037.47,9058.26,28943.420177,2020-07-04 06:59:59.999000+07:00,263123750.46717236,343189,13719.52451700,124722413.06761462,0
2020-07-04 07:00:00+07:00,9057.79,9190.0,9040.04,9135.46,26441.968484,2020-07-05 06:59:59.999000+07:00,240576054.91572312,335225,13588.81960000,123666216.06517515,0
2020-07-05 07:00:00+07:00,9135.0,9145.24,8893.03,9069.41,34073.653627,2020-07-06 06:59:59.999000+07:00,308410443.65921520,384500,16276.23427000,147339875.53843993,0
2020-07-06 07:00:00+07:00,9069.41,9375.0,9055.92,9344.2,54463.132277,2020-07-07 06:59:59.999000+07:00,502548376.20946366,533540,28132.94222200,259636973.33594599,0
2020-07-07 07:00:00+07:00,9342.47,9379.42,9203.0,9257.39,34587.336678,2020-07-08 06:59:59.999000+07:00,320576525.35534977,433481,16284.84900200,150931441.59977534,0
2020-07-08 07:00:00+07:00,9257.4,9470.0,9231.0,9436.06,56140.517781,2020-07-09 06:59:59.999000+07:00,525344876.69992350,652605,28067.68064200,262723969.14964063,0
2020-07-09 07:00:00+07:00,9436.06,9440.79,9160.0,9232.43,48044.450645,2020-07-10 06:59:59.999000+07:00,447640493.54432978,575491,22644.91550100,210991009.74510143,0
2020-07-10 07:00:00+07:00,9232.42,9317.48,9125.0,9288.34,38295.494006,2020-07-11 06:59:59.999000+07:00,352238898.76948255,525484,18360.61316800,168904319.25502697,0
2020-07-11 07:00:00+07:00,9288.34,9299.28,9178.25,9234.03,22561.366,2020-07-12 06:59:59.999000+07:00,208410250.50959371,413452,10815.47329300,99921646.88340026,0
2020-07-12 07:00:00+07:00,9234.02,9345.0,9157.5,9302.75,30872.702286,2020-07-13 06:59:59.999000+07:00,285591381.49153138,484875,14980.18770400,138584259.00133508,0
2020-07-13 07:00:00+07:00,9303.31,9343.82,9200.89,9242.62,42740.069115,2020-07-14 06:59:59.999000+07:00,396614086.79626994,642552,19689.44333700,182734051.95071439,0
2020-07-14 07:00:00+07:00,9242.61,9279.54,9113.0,9255.85,45772.552509,2020-07-15 06:59:59.999000+07:00,421789086.45494741,613139,21666.53695100,199673293.75001954,0
2020-07-15 07:00:00+07:00,9255.85,9276.49,9160.57,9197.6,39053.579665,2020-07-16 06:59:59.999000+07:00,360201683.49480513,554780,17977.67974700,165822998.03166477,0
2020-07-16 07:00:00+07:00,9197.6,9226.15,9047.25,9133.72,43375.571191,2020-07-17 06:59:59.999000+07:00,395883667.02480033,681807,20410.13000900,186271268.49276469,0
2020-07-17 07:00:00+07:00,9133.72,9186.83,9089.81,9154.32,28054.358741,2020-07-18 06:59:59.999000+07:00,256360345.57676793,470991,13397.53780500,122434361.70789555,0
2020-07-18 07:00:00+07:00,9154.31,9219.3,9121.1,9170.28,22554.541457,2020-07-19 06:59:59.999000+07:00,206628105.36278893,430377,11502.70482900,105387979.46391492,0
2020-07-19 07:00:00+07:00,9170.3,9232.27,9101.35,9208.99,26052.019417,2020-07-20 06:59:59.999000+07:00,238521988.03132549,440449,12873.37349300,117870221.42492930,0
2020-07-20 07:00:00+07:00,9208.99,9221.52,9131.0,9160.78,35458.764082,2020-07-21 06:59:59.999000+07:00,325297289.27265834,557096,16527.69288600,151623269.70394643,0
2020-07-21 07:00:00+07:00,9160.78,9437.73,9152.8,9390.0,60413.582486,2020-07-22 06:59:59.999000+07:00,563360524.79942825,782959,29470.51205100,274802209.58012802,0
2020-07-22 07:00:00+07:00,9390.0,9544.0,9261.0,9518.16,48815.004107,2020-07-23 06:59:59.999000+07:00,457776105.61557141,663029,23362.19379000,219166005.90788166,0
2020-07-23 07:00:00+07:00,9518.16,9664.0,9440.33,9603.27,51856.2335,2020-07-24 06:59:59.999000+07:00,494282948.73368242,735371,24461.26546800,233235064.19448092,0
2020-07-24 07:00:00+07:00,9603.27,9637.0,9463.44,9537.8,43931.136205,2020-07-25 06:59:59.999000+07:00,419240263.52182820,677725,20416.29997300,194861143.58552908,0
2020-07-25 07:00:00+07:00,9538.1,9732.9,9513.0,9700.42,40679.545416,2020-07-26 06:59:59.999000+07:00,391431695.71682177,675222,19626.60889300,188907762.75214630,0
2020-07-26 07:00:00+07:00,9700.42,10111.0,9650.0,9931.54,65279.269319,2020-07-27 06:59:59.999000+07:00,644607634.48177705,945611,33748.33180700,333445554.97564465,0
2020-07-27 07:00:00+07:00,9931.54,11394.86,9917.21,11029.96,150188.933144,2020-07-28 06:59:59.999000+07:00,1580355372.09917984,1901088,76650.61005100,806266386.38878950,0
2020-07-28 07:00:00+07:00,11029.96,11242.23,10565.0,10906.27,97267.734187,2020-07-29 06:59:59.999000+07:00,1065375500.18918874,1475636,46575.43053400,510271018.98956396,0
2020-07-29 07:00:00+07:00,10906.27,11342.82,10812.0,11100.53,76838.094233,2020-07-30 06:59:59.999000+07:00,853242253.61582377,1127302,36218.47706500,402507227.08882376,0
2020-07-30 07:00:00+07:00,11100.52,11170.0,10831.0,11099.61,60794.826456,2020-07-31 06:59:59.999000+07:00,669779541.88728343,879960,28272.69876500,311567992.00352517,0
2020-07-31 07:00:00+07:00,11099.79,11444.0,10960.0,11335.46,70063.660974,2020-08-01 06:59:59.999000+07:00,786344325.85523136,971584,34068.14336500,382632611.44135526,0
2020-08-01 07:00:00+07:00,11335.46,11861.0,11220.0,11801.17,85087.485126,2020-08-02 06:59:59.999000+07:00,987817017.31863258,1174252,40523.73352400,470714480.01113470,0
2020-08-02 07:00:00+07:00,11801.17,12123.46,10518.5,11071.35,97553.077604,2020-08-03 06:59:59.999000+07:00,1105757335.52816180,1459900,45974.78641500,521934340.83176615,0
2020-08-03 07:00:00+07:00,11071.36,11473.0,10936.0,11219.81,56931.841475,2020-08-04 06:59:59.999000+07:00,641127593.26145174,919185,27133.03513600,305554713.93730703,0
2020-08-04 07:00:00+07:00,11219.68,11414.98,11000.0,11191.97,58629.113709,2020-08-05 06:59:59.999000+07:00,658084242.67972216,863692,27861.61566100,312734273.79301878,0
2020-08-05 07:00:00+07:00,11191.99,11780.93,11093.0,11744.91,74970.256852,2020-08-06 06:59:59.999000+07:00,861433645.42443967,964637,36130.38455100,415113460.07729001,0
2020-08-06 07:00:00+07:00,11744.91,11900.0,11562.5,11762.46,63529.08502,2020-08-07 06:59:59.999000+07:00,746479211.71559485,919918,30044.20329700,353083043.84203576,0
2020-08-07 07:00:00+07:00,11762.47,11909.94,11322.0,11594.23,65755.926022,2020-08-08 06:59:59.999000+07:00,767005529.28212083,940045,29993.01871000,349862123.74910678,0
2020-08-08 07:00:00+07:00,11594.36,11808.27,11512.0,11761.41,41858.16104,2020-08-09 06:59:59.999000+07:00,489087264.36028091,779318,20448.35261800,238996465.92770352,0
2020-08-09 07:00:00+07:00,11761.02,11797.11,11521.97,11681.68,41493.067342,2020-08-10 06:59:59.999000+07:00,483708602.89638040,853386,19031.22331400,221877538.80726916,0
2020-08-10 07:00:00+07:00,11681.69,12067.35,11450.0,11892.92,84952.337887,2020-08-11 06:59:59.999000+07:00,1009169063.38321293,1340835,42058.72245500,499909664.32169164,0
2020-08-11 07:00:00+07:00,11892.9,11935.0,11125.0,11392.08,90748.284634,2020-08-12 06:59:59.999000+07:00,1049615697.13794155,1343979,41221.96100900,476990926.57705579,0
2020-08-12 07:00:00+07:00,11392.09,11617.52,11150.0,11564.33,64909.613644,2020-08-13 06:59:59.999000+07:00,743303608.09998264,1104096,30943.67211400,354308405.99191444,0
2020-08-13 07:00:00+07:00,11564.34,11792.96,11270.36,11780.0,70132.491502,2020-08-14 06:59:59.999000+07:00,809611114.21324839,1243382,34841.79060200,402381474.75042979,0
2020-08-14 07:00:00+07:00,11779.77,11850.0,11634.03,11760.54,59818.852697,2020-08-15 06:59:59.999000+07:00,702273220.69641574,1011746,28464.66955300,334192256.65110328,0
2020-08-15 07:00:00+07:00,11760.55,11980.0,11680.0,11852.4,56237.90505,2020-08-16 06:59:59.999000+07:00,667446824.06412957,1018956,27303.96632100,324138943.41775912,0
2020-08-16 07:00:00+07:00,11852.4,11931.72,11686.0,11911.0,41368.236906,2020-08-17 06:59:59.999000+07:00,489731524.63694357,790240,19342.04531200,229032803.39445427,0
2020-08-17 07:00:00+07:00,11910.99,12468.0,11769.78,12281.13,84734.21154,2020-08-18 06:59:59.999000+07:00,1026883452.89477197,1210228,42291.08619900,512410754.09037578,0
2020-08-18 07:00:00+07:00,12281.15,12387.77,11817.93,11945.01,75923.835527,2020-08-19 06:59:59.999000+07:00,920402307.17681052,1189390,35954.34997500,436020475.31834663,0
2020-08-19 07:00:00+07:00,11945.1,12020.08,11561.0,11754.59,73940.169606,2020-08-20 06:59:59.999000+07:00,870612801.52956932,1258060,34861.13596900,410547222.25978079,0
2020-08-20 07:00:00+07:00,11754.38,11888.0,11668.0,11853.55,46085.254351,2020-08-21 06:59:59.999000+07:00,543576025.04851070,798027,21992.90754100,259381062.46462872,0
2020-08-21 07:00:00+07:00,11853.54,11878.0,11485.81,11531.34,64448.306142,2020-08-22 06:59:59.999000+07:00,755451999.65409131,1189668,30531.73286600,357993659.71852440,0
2020-08-22 07:00:00+07:00,11531.23,11686.0,11376.81,11662.96,43678.701646,2020-08-23 06:59:59.999000+07:00,504305451.41086398,809328,21605.07092200,249466430.90999061,0
2020-08-23 07:00:00+07:00,11663.51,11718.07,11514.13,11648.13,37900.00469,2020-08-24 06:59:59.999000+07:00,440406018.65187866,627352,18514.62752500,215154211.01204568,0
2020-08-24 07:00:00+07:00,11648.12,11824.9,11585.09,11748.2,46212.391867,2020-08-25 06:59:59.999000+07:00,542298951.53829801,656584,22780.41948800,267322530.43232628,0
2020-08-25 07:00:00+07:00,11748.19,11767.85,11117.64,11318.42,69590.923272,2020-08-26 06:59:59.999000+07:00,797034671.64528012,996668,33126.45198000,379562265.55902560,0
2020-08-26 07:00:00+07:00,11318.42,11539.32,11244.0,11461.43,53998.231231,2020-08-27 06:59:59.999000+07:00,615452789.96733745,862654,25622.53674000,291999409.36174106,0
2020-08-27 07:00:00+07:00,11461.42,11592.2,11125.0,11330.38,63246.036383,2020-08-28 06:59:59.999000+07:00,717474981.66401255,959270,30793.18066800,349359723.85775900,0
2020-08-28 07:00:00+07:00,11330.38,11542.65,11276.89,11526.91,45953.908365,2020-08-29 06:59:59.999000+07:00,525606229.65425099,719985,21714.20285900,248344753.12808140,0
2020-08-29 07:00:00+07:00,11526.9,11580.02,11417.04,11465.84,32973.7992,2020-08-30 06:59:59.999000+07:00,379228275.27072239,611834,15709.30998500,180675288.37511048,0
2020-08-30 07:00:00+07:00,11465.84,11719.0,11458.0,11711.16,43177.879054,2020-08-31 06:59:59.999000+07:00,501375342.93503890,756541,22258.11590200,258461346.45546267,0
2020-08-31 07:00:00+07:00,11711.17,11800.77,11570.0,11649.51,55353.617744,2020-09-01 06:59:59.999000+07:00,646723855.57145354,822062,26579.94028400,310534861.61639537,0
2020-09-01 07:00:00+07:00,11649.51,12050.85,11515.0,11921.97,78148.193668,2020-09-02 06:59:59.999000+07:00,928047313.48896665,1321492,37476.01938200,444996773.66832210,0
2020-09-02 07:00:00+07:00,11921.97,11954.57,11160.1,11388.54,87221.845602,2020-09-03 06:59:59.999000+07:00,1005391012.13387515,1373524,39972.30988700,460939443.22481512,0
2020-09-03 07:00:00+07:00,11388.54,11462.6,9960.8,10140.85,121950.106015,2020-09-04 06:59:59.999000+07:00,1325106403.31586748,1611610,54266.83286000,590230451.11230783,0
2020-09-04 07:00:00+07:00,10138.29,10627.05,9875.5,10446.25,92733.599113,2020-09-05 06:59:59.999000+07:00,959925718.35127546,1434860,42707.83466600,442163704.19721961,0
2020-09-05 07:00:00+07:00,10446.25,10565.68,9825.0,10166.69,90001.605568,2020-09-06 06:59:59.999000+07:00,917578408.87611822,1476782,43478.13232300,443342852.18707489,0
2020-09-06 07:00:00+07:00,10166.69,10347.14,9994.86,10256.2,56368.788815,2020-09-07 06:59:59.999000+07:00,574903000.23517457,1053192,28033.43882700,285904912.75096270,0
2020-09-07 07:00:00+07:00,10255.89,10410.75,9875.0,10373.44,62620.230676,2020-09-08 06:59:59.999000+07:00,634278537.81510948,927363,30576.70067300,309796338.54525116,0
2020-09-08 07:00:00+07:00,10373.45,10438.0,9850.0,10126.65,73491.878418,2020-09-09 06:59:59.999000+07:00,742947901.97123937,1048125,34410.81447000,348048428.88372554,0
2020-09-09 07:00:00+07:00,10126.66,10343.0,9981.01,10219.2,49347.113776,2020-09-10 06:59:59.999000+07:00,503082625.21479094,755560,23815.41242700,242759702.91500349,0
2020-09-10 07:00:00+07:00,10219.29,10483.35,10070.83,10336.87,58253.75375,2020-09-11 06:59:59.999000+07:00,602390078.49228073,851877,27690.11249800,286362452.83931564,0
2020-09-11 07:00:00+07:00,10336.86,10397.6,10200.0,10387.89,43830.254467,2020-09-12 06:59:59.999000+07:00,451241002.66033623,637869,21231.61072700,218592078.02890880,0
2020-09-12 07:00:00+07:00,10387.89,10477.97,10269.25,10440.92,35379.153096,2020-09-13 06:59:59.999000+07:00,366912671.44372690,577724,17560.76888500,182148657.45690611,0
2020-09-13 07:00:00+07:00,10440.67,10580.11,10200.0,10332.83,43837.609865,2020-09-14 06:59:59.999000+07:00,455338605.32914889,692439,20785.51732800,215965189.31612750,0
2020-09-14 07:00:00+07:00,10332.84,10750.0,10212.34,10671.77,67059.291361,2020-09-15 06:59:59.999000+07:00,706175591.38661278,828957,31880.36315700,335719021.03890433,0
2020-09-15 07:00:00+07:00,10671.77,10930.04,10606.48,10785.31,61822.452786,2020-09-16 06:59:59.999000+07:00,666457161.14913774,893852,29744.08727700,320640236.40587628,0
2020-09-16 07:00:00+07:00,10785.23,11093.0,10661.22,10954.01,64991.51244,2020-09-17 06:59:59.999000+07:00,708644989.48306988,884153,31740.51169100,346117690.57309232,0
2020-09-17 07:00:00+07:00,10954.01,11045.46,10745.83,10939.99,55601.614529,2020-09-18 06:59:59.999000+07:00,605010288.77992461,829137,27029.92703500,294147097.61187047,0
2020-09-18 07:00:00+07:00,10940.0,11038.03,10812.84,10933.39,47266.728275,2020-09-19 06:59:59.999000+07:00,516147935.66922837,717371,23044.91988600,251654627.23674528,0
2020-09-19 07:00:00+07:00,10933.4,11179.79,10887.37,11080.65,38440.036858,2020-09-20 06:59:59.999000+07:00,423651901.15773042,620127,19923.05926700,219623766.31297809,0
2020-09-20 07:00:00+07:00,11080.64,11080.64,10723.0,10920.28,39157.922565,2020-09-21 06:59:59.999000+07:00,426815210.75551225,646329,19437.69436300,211845335.51564800,0
2020-09-21 07:00:00+07:00,10920.28,10988.86,10296.35,10417.22,70683.431179,2020-09-22 06:59:59.999000+07:00,751020795.23588369,1028531,33628.93058900,357346575.16901842,0
2020-09-22 07:00:00+07:00,10417.22,10572.71,10353.0,10529.61,43991.235476,2020-09-23 06:59:59.999000+07:00,460362500.72840808,738576,21497.46158900,224981251.32868055,0
2020-09-23 07:00:00+07:00,10529.61,10537.15,10136.82,10241.46,51876.568079,2020-09-24 06:59:59.999000+07:00,539362015.15746196,774391,25012.70681900,260045385.65157037,0
2020-09-24 07:00:00+07:00,10241.46,10795.24,10190.93,10736.32,57676.619427,2020-09-25 06:59:59.999000+07:00,604520870.05563795,789282,27946.80432500,292936072.98704616,0
2020-09-25 07:00:00+07:00,10736.33,10760.53,10556.24,10686.67,48101.117008,2020-09-26 06:59:59.999000+07:00,512647249.14932008,733430,23566.33033700,251168863.92711731,0
2020-09-26 07:00:00+07:00,10686.57,10820.94,10644.68,10728.6,28420.836659,2020-09-27 06:59:59.999000+07:00,304511477.68085537,502670,14314.53134500,153391173.49799378,0
2020-09-27 07:00:00+07:00,10728.59,10799.0,10594.82,10774.25,30549.483253,2020-09-28 06:59:59.999000+07:00,327169249.45499568,516004,15101.03977000,161737536.90897186,0
2020-09-28 07:00:00+07:00,10774.26,10950.0,10626.0,10696.12,50095.251734,2020-09-29 06:59:59.999000+07:00,544463219.59780924,686664,25219.07331500,274111924.66132492,0
2020-09-29 07:00:00+07:00,10696.11,10867.54,10635.87,10840.48,41874.898399,2020-09-30 06:59:59.999000+07:00,449345822.46022889,587576,19896.07620900,213544159.85659414,0
2020-09-30 07:00:00+07:00,10840.58,10849.34,10665.13,10776.59,39596.027322,2020-10-01 06:59:59.999000+07:00,425279696.28526338,595383,18712.05971100,200976719.44085080,0
2020-10-01 07:00:00+07:00,10776.59,10920.0,10437.0,10619.13,60866.332893,2020-10-02 06:59:59.999000+07:00,652168989.46173484,794855,28449.97510300,304779535.38197477,0
2020-10-02 07:00:00+07:00,10619.13,10664.64,10374.0,10570.4,50130.393705,2020-10-03 06:59:59.999000+07:00,526864379.30936534,777193,24123.90254500,253507685.50358702,0
2020-10-03 07:00:00+07:00,10570.4,10603.56,10496.46,10542.06,22298.221341,2020-10-04 06:59:59.999000+07:00,235160884.60853616,381329,10752.46288200,113392722.76217199,0
2020-10-04 07:00:00+07:00,10542.07,10696.87,10517.87,10666.63,23212.001595,2020-10-05 06:59:59.999000+07:00,246252050.90681072,377553,12123.27565000,128619845.13152086,0
2020-10-05 07:00:00+07:00,10666.62,10798.0,10615.64,10792.21,34025.761653,2020-10-06 06:59:59.999000+07:00,364158510.23798056,483340,15551.58438700,166457546.86846151,0
2020-10-06 07:00:00+07:00,10792.2,10800.0,10525.0,10599.66,48674.740471,2020-10-07 06:59:59.999000+07:00,520051256.08219917,734526,23189.68990000,247740447.63670599,0
2020-10-07 07:00:00+07:00,10599.65,10681.87,10546.17,10666.39,32811.990279,2020-10-08 06:59:59.999000+07:00,348298562.85686264,503440,15783.35568400,167548410.82933536,0
2020-10-08 07:00:00+07:00,10666.4,10950.0,10530.41,10925.57,51959.691572,2020-10-09 06:59:59.999000+07:00,559311760.44148029,659291,26482.59952900,285240420.95776404,0
2020-10-09 07:00:00+07:00,10925.44,11104.64,10829.0,11050.64,48240.073237,2020-10-10 06:59:59.999000+07:00,530822321.51623468,635681,25658.63139600,282409996.00931151,0
2020-10-10 07:00:00+07:00,11050.64,11491.0,11050.51,11293.22,43648.036943,2020-10-11 06:59:59.999000+07:00,494785212.23087354,698561,22807.20465100,258432465.79040960,0
2020-10-11 07:00:00+07:00,11293.22,11445.0,11221.0,11369.02,29043.851339,2020-10-12 06:59:59.999000+07:00,329927755.03808506,509714,14470.44426900,164384653.13411286,0
2020-10-12 07:00:00+07:00,11369.02,11720.01,11172.0,11528.25,52825.28371,2020-10-13 06:59:59.999000+07:00,604779845.79201771,740823,26865.92932100,307665447.33923441,0
2020-10-13 07:00:00+07:00,11528.24,11557.0,11300.0,11420.56,42205.283709,2020-10-14 06:59:59.999000+07:00,482663390.72403579,618262,19346.15860500,221257357.56527471,0
2020-10-14 07:00:00+07:00,11420.57,11547.98,11280.0,11417.89,41415.106015,2020-10-15 06:59:59.999000+07:00,472007015.72093425,590025,19070.05730700,217375960.31094741,0
2020-10-15 07:00:00+07:00,11417.89,11617.34,11250.83,11505.12,48760.717679,2020-10-16 06:59:59.999000+07:00,556436445.55762819,662386,24019.23766900,274171016.90668138,0
2020-10-16 07:00:00+07:00,11505.13,11541.15,11200.0,11319.32,48797.749502,2020-10-17 06:59:59.999000+07:00,553211001.61225689,693210,22821.59348400,258752919.33224074,0
2020-10-17 07:00:00+07:00,11319.24,11402.42,11255.0,11360.2,22368.915241,2020-10-18 06:59:59.999000+07:00,253582775.96265448,365973,10318.02461400,116996094.14462668,0
2020-10-18 07:00:00+07:00,11360.31,11505.0,11346.22,11503.14,23284.041191,2020-10-19 06:59:59.999000+07:00,266150824.34809863,346946,12396.12709900,141743879.12841902,0
2020-10-19 07:00:00+07:00,11503.14,11823.99,11407.96,11751.47,47414.534692,2020-10-20 06:59:59.999000+07:00,550728683.79927939,650960,24716.39513600,287236347.54906069,0
2020-10-20 07:00:00+07:00,11751.46,12038.38,11677.59,11909.99,62134.750663,2020-10-21 06:59:59.999000+07:00,737425592.08197176,906111,31911.70883200,378905888.96006281,0
2020-10-21 07:00:00+07:00,11910.0,13217.68,11886.95,12780.96,114584.456767,2020-10-22 06:59:59.999000+07:00,1437122186.63399548,1453620,59033.67175600,740274649.28079579,0
2020-10-22 07:00:00+07:00,12780.75,13185.0,12678.08,12968.52,70038.824144,2020-10-23 06:59:59.999000+07:00,905778888.87029065,1035811,33259.49504400,430203750.01892518,0
2020-10-23 07:00:00+07:00,12968.84,13027.69,12720.08,12923.07,50386.999841,2020-10-24 06:59:59.999000+07:00,650680239.11014686,699313,24685.92549500,318827712.19820076,0
2020-10-24 07:00:00+07:00,12923.06,13166.73,12870.0,13111.73,35952.20907,2020-10-25 06:59:59.999000+07:00,468299521.76966531,536821,18382.74457900,239455378.09125662,0
2020-10-25 07:00:00+07:00,13111.73,13350.0,12888.0,13028.83,38481.579504,2020-10-26 06:59:59.999000+07:00,502672049.22905163,610498,17988.76710000,235115943.82713218,0
2020-10-26 07:00:00+07:00,13029.64,13238.81,12765.0,13052.19,60951.672986,2020-10-27 06:59:59.999000+07:00,794395722.45334551,818144,29609.99469800,385986654.65788211,0
2020-10-27 07:00:00+07:00,13052.15,13789.29,13019.87,13636.17,80811.01945,2020-10-28 06:59:59.999000+07:00,1085403903.12596636,1003615,39833.89054100,534896062.83588014,0
2020-10-28 07:00:00+07:00,13636.16,13859.48,12888.0,13266.4,94440.561226,2020-10-29 06:59:59.999000+07:00,1263487952.99515693,1234511,43387.69227500,580505216.87260939,0
2020-10-29 07:00:00+07:00,13266.4,13642.91,12920.77,13455.7,74872.602132,2020-10-30 06:59:59.999000+07:00,997867948.86097431,1008433,37203.24565800,495772429.35476798,0
2020-10-30 07:00:00+07:00,13455.69,13669.98,13115.0,13560.1,70657.778881,2020-10-31 06:59:59.999000+07:00,946818817.55750918,1060387,34438.58889000,461667557.39357111,0
2020-10-31 07:00:00+07:00,13560.1,14100.0,13411.5,13791.0,67339.238515,2020-11-01 06:59:59.999000+07:00,927048458.54236180,1022202,35823.22565000,493309455.83898129,0
2020-11-01 07:00:00+07:00,13791.0,13895.0,13603.0,13761.5,36285.648526,2020-11-02 06:59:59.999000+07:00,499124369.07532642,606248,17839.54476000,245432626.61531792,0
2020-11-02 07:00:00+07:00,13761.49,13830.0,13195.05,13549.37,64566.421908,2020-11-03 06:59:59.999000+07:00,873629993.83139279,869850,29243.23366400,395698601.61694086,0
2020-11-03 07:00:00+07:00,13549.63,14066.11,13284.99,14023.53,74115.630787,2020-11-04 06:59:59.999000+07:00,1009402087.71046155,1052569,38332.71333000,522431362.88788262,0
2020-11-04 07:00:00+07:00,14023.53,14259.0,13525.0,14144.01,93016.988262,2020-11-05 06:59:59.999000+07:00,1293872665.41796188,1212959,45333.66159600,630831907.07329258,0
2020-11-05 07:00:00+07:00,14144.01,15750.0,14093.56,15590.02,143741.522673,2020-11-06 06:59:59.999000+07:00,2131865609.29089107,1736055,72196.12711800,1071067716.59486903,0
2020-11-06 07:00:00+07:00,15590.02,15960.0,15166.0,15579.92,122618.197695,2020-11-07 06:59:59.999000+07:00,1909660728.82292043,1654968,58528.76053300,911733812.27929558,0
2020-11-07 07:00:00+07:00,15579.93,15753.52,14344.22,14818.3,101431.206553,2020-11-08 06:59:59.999000+07:00,1536510177.09147370,1557021,46204.87062100,700220031.30034720,0
2020-11-08 07:00:00+07:00,14818.3,15650.0,14703.88,15475.1,65547.178574,2020-11-09 06:59:59.999000+07:00,998031373.83978030,998773,31175.66089200,474978556.38937917,0
2020-11-09 07:00:00+07:00,15475.1,15840.0,14805.54,15328.41,108976.334134,2020-11-10 06:59:59.999000+07:00,1670447935.51417895,1505441,51350.44664100,787324390.76709841,0
2020-11-10 07:00:00+07:00,15328.41,15460.0,15072.46,15297.21,61681.919606,2020-11-11 06:59:59.999000+07:00,943615126.08915049,1093466,28945.76656700,442891690.01260021,0
2020-11-11 07:00:00+07:00,15297.21,15965.0,15272.68,15684.24,78469.746458,2020-11-12 06:59:59.999000+07:00,1226425496.36185528,1247167,40030.00217300,625865373.37834106,0
2020-11-12 07:00:00+07:00,15684.25,16340.7,15440.64,16291.86,102196.356592,2020-11-13 06:59:59.999000+07:00,1628755508.67419840,1472049,50444.97887400,804204066.43862830,0
2020-11-13 07:00:00+07:00,16291.85,16480.0,15952.35,16320.7,75691.881014,2020-11-14 06:59:59.999000+07:00,1230358611.12488923,1208773,35301.73094000,574048021.73652388,0
2020-11-14 07:00:00+07:00,16320.04,16326.99,15670.0,16070.45,59116.347179,2020-11-15 06:59:59.999000+07:00,944765868.60941899,931424,27724.76780100,443001467.22337944,0
2020-11-15 07:00:00+07:00,16069.56,16180.0,15774.72,15957.0,43596.841513,2020-11-16 06:59:59.999000+07:00,696651729.74525343,854441,20853.27084600,333239080.64181383,0
2020-11-16 07:00:00+07:00,15957.0,16880.0,15864.0,16713.57,81300.675924,2020-11-17 06:59:59.999000+07:00,1335728013.90576045,1202386,41370.21365900,679593360.64957386,0
2020-11-17 07:00:00+07:00,16713.08,17858.82,16538.0,17659.38,115221.403102,2020-11-18 06:59:59.999000+07:00,1982752071.45051193,1646652,58262.06259700,1003081009.61604291,0
2020-11-18 07:00:00+07:00,17659.38,18476.93,17214.45,17776.12,149019.788134,2020-11-19 06:59:59.999000+07:00,2663337935.50029849,2091832,73412.73627800,1312369471.65248184,0
2020-11-19 07:00:00+07:00,17777.75,18179.8,17335.65,17802.82,93009.561008,2020-11-20 06:59:59.999000+07:00,1656794228.85376354,1513304,45376.57785100,808306886.97419079,0
2020-11-20 07:00:00+07:00,17802.81,18815.22,17740.04,18655.67,88423.018489,2020-11-21 06:59:59.999000+07:00,1623135138.59107146,1444692,43549.51207000,799574963.80587161,0
2020-11-21 07:00:00+07:00,18655.66,18965.9,18308.58,18703.8,75577.458394,2020-11-22 06:59:59.999000+07:00,1413641591.28417115,1451352,36788.09469300,688352207.11315332,0
2020-11-22 07:00:00+07:00,18703.8,18750.0,17610.86,18414.43,81645.737778,2020-11-23 06:59:59.999000+07:00,1497662550.05404281,1528524,39164.42638000,718709271.13717676,0
2020-11-23 07:00:00+07:00,18413.88,18766.0,18000.0,18368.0,82961.506093,2020-11-24 06:59:59.999000+07:00,1529064319.66944352,1629379,39611.36061700,730350629.71705125,0
2020-11-24 07:00:00+07:00,18368.01,19418.97,18018.0,19160.01,113581.509241,2020-11-25 06:59:59.999000+07:00,2145301450.45794128,2179862,58179.20088200,1098976481.12570495,0
2020-11-25 07:00:00+07:00,19160.0,19484.21,18500.27,18719.11,93266.576887,2020-11-26 06:59:59.999000+07:00,1774870796.28823277,1785408,44575.07675800,848724583.33005267,0
2020-11-26 07:00:00+07:00,18718.83,18915.03,16188.0,17149.47,181005.246693,2020-11-27 06:59:59.999000+07:00,3127314143.10457491,2770483,84478.80913100,1459155975.95315027,0
2020-11-27 07:00:00+07:00,17149.47,17457.62,16438.08,17139.52,85297.024787,2020-11-28 06:59:59.999000+07:00,1446670351.43508800,1572299,42507.35843300,720985570.34073767,0
2020-11-28 07:00:00+07:00,17139.53,17880.49,16865.56,17719.85,64910.69997,2020-11-29 06:59:59.999000+07:00,1128061605.10722507,1209385,31785.70689800,552044705.36061018,0
